N,Version,Threshold,Blocks,Threads,Average
262144,2,8192,1024,8,0.560256
262144,2,8192,1024,16,0.4515456
262144,2,8192,1024,32,0.3784256
262144,2,8192,1024,64,0.3779904
262144,2,8192,1024,128,0.396672
262144,2,8192,1024,256,0.651616
262144,2,8192,1024,512,1.1060416
262144,2,8192,1024,1024,2.3842624
262144,2,8192,2048,1,1.5686144
262144,2,8192,2048,2,0.9298624
262144,2,8192,2048,4,0.70224
262144,2,8192,2048,8,0.5603008
262144,2,8192,2048,16,0.4956864
262144,2,8192,2048,32,0.3996032
262144,2,8192,2048,64,0.3914304
262144,2,8192,2048,128,0.645568
262144,2,8192,2048,256,1.0793728
262144,2,8192,2048,512,2.0991168
262144,2,8192,2048,1024,4.5802752
262144,2,8192,4096,1,1.339264
262144,2,8192,4096,2,0.9809728
262144,2,8192,4096,4,0.7246784
262144,2,8192,4096,8,0.5946048
262144,2,8192,4096,16,0.5129472
262144,2,8192,4096,32,0.4365888
262144,2,8192,4096,64,0.6693056
262144,2,8192,4096,128,1.0886976
262144,2,8192,4096,256,2.0163072
262144,2,8192,4096,512,3.9216128
262144,2,8192,4096,1024,9.14352
262144,2,8192,8192,1,1.4178432
262144,2,8192,8192,2,1.023584
262144,2,8192,8192,4,0.8024896
262144,2,8192,8192,8,0.6646016
262144,2,8192,8192,16,0.6166592
262144,2,8192,8192,32,0.7936
262144,2,8192,8192,64,1.1368576
262144,2,8192,8192,128,1.9888
262144,2,8192,8192,256,3.6668608
262144,2,8192,8192,512,7.4905344
262144,2,8192,8192,1024,16.7269186
262144,2,8192,16384,1,1.5651648
262144,2,8192,16384,2,1.1530368
262144,2,8192,16384,4,0.9182336
262144,2,8192,16384,8,0.7803264
262144,2,8192,16384,16,1.047232
262144,2,8192,16384,32,1.3259264
262144,2,8192,16384,64,1.9900288
262144,2,8192,16384,128,3.7013568
262144,2,8192,16384,256,7.1025152
262144,2,8192,16384,512,14.746656
262144,2,8192,16384,1024,33.3193464
262144,2,8192,32768,1,1.7899776
262144,2,8192,32768,2,1.4285056
262144,2,8192,32768,4,1.1933312
262144,2,8192,32768,8,1.538528
262144,2,8192,32768,16,1.8082368
262144,2,8192,32768,32,2.3657088
262144,2,8192,32768,64,3.8690624
262144,2,8192,32768,128,6.8089984
262144,2,8192,32768,256,13.0543552
262144,2,8192,32768,512,27.2693564
262144,2,8192,32768,1024,65.4894464
262144,2,10000,1,1,50.428256
262144,2,10000,1,2,31.2775748
262144,2,10000,1,4,19.6654214
262144,2,10000,1,8,11.632896
262144,2,10000,1,16,6.8914304
262144,2,10000,1,32,4.018912
262144,2,10000,1,64,2.3844224
262144,2,10000,1,128,1.4586048
262144,2,10000,1,256,0.976768
262144,2,10000,1,512,0.7176512
262144,2,10000,1,1024,0.6603968
262144,2,10000,2,1,25.5066494
262144,2,10000,2,2,15.8050496
262144,2,10000,2,4,9.8488
262144,2,10000,2,8,5.971584
262144,2,10000,2,16,3.5909568
262144,2,10000,2,32,2.1756608
262144,2,10000,2,64,1.347328
262144,2,10000,2,128,0.8822528
262144,2,10000,2,256,0.64608
262144,2,10000,2,512,0.5094784
262144,2,10000,2,1024,0.479296
262144,2,10000,4,1,13.0214336
262144,2,10000,4,2,8.115712
262144,2,10000,4,4,5.4518656
262144,2,10000,4,8,3.1599488
262144,2,10000,4,16,1.9612288
262144,2,10000,4,32,1.2186688
262144,2,10000,4,64,0.8239104
262144,2,10000,4,128,0.5905856
262144,2,10000,4,256,0.4776576
262144,2,10000,4,512,0.4033984
262144,2,10000,4,1024,0.392672
262144,2,10000,8,1,6.7212224
262144,2,10000,8,2,4.2633024
262144,2,10000,8,4,3.219424
262144,2,10000,8,8,1.7717888
262144,2,10000,8,16,1.1570112
262144,2,10000,8,32,0.7564224
262144,2,10000,8,64,0.5627584
262144,2,10000,8,128,0.4585088
262144,2,10000,8,256,0.3880384
262144,2,10000,8,512,0.375008
262144,2,10000,8,1024,0.3910656
262144,2,10000,16,1,3.5851008
262144,2,10000,16,2,2.3084672
262144,2,10000,16,4,1.5429376
262144,2,10000,16,8,1.0528896
262144,2,10000,16,16,0.7568832
262144,2,10000,16,32,0.5410816
262144,2,10000,16,64,0.4361152
262144,2,10000,16,128,0.3872192
262144,2,10000,16,256,0.3758016
262144,2,10000,16,512,0.375104
262144,2,10000,16,1024,0.3940928
262144,2,10000,32,1,2.057472
262144,2,10000,32,2,1.3790592
262144,2,10000,32,4,0.9684544
262144,2,10000,32,8,0.705856
262144,2,10000,32,16,0.5362688
262144,2,10000,32,32,0.416672
262144,2,10000,32,64,0.3649024
262144,2,10000,32,128,0.353856
262144,2,10000,32,256,0.355232
262144,2,10000,32,512,0.3731072
262144,2,10000,32,1024,0.4150528
262144,2,10000,64,1,1.28544
262144,2,10000,64,2,0.9169984
262144,2,10000,64,4,0.673344
262144,2,10000,64,8,0.5371584
262144,2,10000,64,16,0.4419776
262144,2,10000,64,32,0.366688
262144,2,10000,64,64,0.3494272
262144,2,10000,64,128,0.3561472
262144,2,10000,64,256,0.361472
262144,2,10000,64,512,0.3769728
262144,2,10000,64,1024,0.414848
262144,2,10000,128,1,1.2840896
262144,2,10000,128,2,0.917824
262144,2,10000,128,4,0.6836608
262144,2,10000,128,8,0.5483776
262144,2,10000,128,16,0.4536512
262144,2,10000,128,32,0.3502144
262144,2,10000,128,64,0.3632192
262144,2,10000,128,128,0.3425152
262144,2,10000,128,256,0.3677056
262144,2,10000,128,512,0.3863488
262144,2,10000,128,1024,0.4417856
262144,2,10000,256,1,1.30608
262144,2,10000,256,2,0.9233088
262144,2,10000,256,4,0.6866624
262144,2,10000,256,8,0.5536448
262144,2,10000,256,16,0.451328
262144,2,10000,256,32,0.3664768
262144,2,10000,256,64,0.3676672
262144,2,10000,256,128,0.3642112
262144,2,10000,256,256,0.378368
262144,2,10000,256,512,0.3956416
262144,2,10000,256,1024,0.7561024
262144,2,10000,512,1,1.2939904
262144,2,10000,512,2,0.9008512
262144,2,10000,512,4,0.668096
262144,2,10000,512,8,0.5188736
262144,2,10000,512,16,0.4531584
262144,2,10000,512,32,0.3698624
262144,2,10000,512,64,0.3695296
262144,2,10000,512,128,0.3715968
262144,2,10000,512,256,0.4074304
262144,2,10000,512,512,0.7011456
262144,2,10000,512,1024,1.3312704
262144,2,10000,1024,1,1.3060416
262144,2,10000,1024,2,0.9065152
262144,2,10000,1024,4,0.6887296
262144,2,10000,1024,8,0.553216
262144,2,10000,1024,16,0.4730816
262144,2,10000,1024,32,0.3695872
262144,2,10000,1024,64,0.36768
262144,2,10000,1024,128,0.3749184
262144,2,10000,1024,256,0.6716352
262144,2,10000,1024,512,1.1614464
262144,2,10000,1024,1024,2.4006144
262144,2,10000,2048,1,1.3336064
262144,2,10000,2048,2,0.9435904
262144,2,10000,2048,4,0.7023936
262144,2,10000,2048,8,0.5678656
262144,2,10000,2048,16,0.4942592
262144,2,10000,2048,32,0.4041536
262144,2,10000,2048,64,0.3894144
262144,2,10000,2048,128,0.6662976
262144,2,10000,2048,256,1.1154624
262144,2,10000,2048,512,2.0384832
262144,2,10000,2048,1024,4.5169536
262144,2,10000,4096,1,1.3207296
262144,2,10000,4096,2,0.9164416
262144,2,10000,4096,4,0.7036864
262144,2,10000,4096,8,0.5696896
262144,2,10000,4096,16,0.4906048
262144,2,10000,4096,32,0.4090112
262144,2,10000,4096,64,0.6364672
262144,2,10000,4096,128,1.069856
262144,2,10000,4096,256,1.9906944
262144,2,10000,4096,512,3.924768
262144,2,10000,4096,1024,8.7731392
262144,2,10000,8192,1,1.4003392
262144,2,10000,8192,2,0.9893888
262144,2,10000,8192,4,0.7796416
262144,2,10000,8192,8,0.6192896
262144,2,10000,8192,16,0.560352
262144,2,10000,8192,32,0.7572288
262144,2,10000,8192,64,1.1510784
262144,2,10000,8192,128,1.967104
262144,2,10000,8192,256,3.7334144
262144,2,10000,8192,512,7.144288
262144,2,10000,8192,1024,16.888793
262144,2,10000,16384,1,1.5604032
262144,2,10000,16384,2,1.151616
262144,2,10000,16384,4,0.9375616
262144,2,10000,16384,8,0.7995264
262144,2,10000,16384,16,1.0446848
262144,2,10000,16384,32,1.320384
262144,2,10000,16384,64,2.0272768
262144,2,10000,16384,128,3.6982016
262144,2,10000,16384,256,7.2365184
262144,2,10000,16384,512,14.786189
262144,2,10000,16384,1024,33.5520066
262144,2,10000,32768,1,1.7903552
262144,2,10000,32768,2,1.4060416
262144,2,10000,32768,4,1.1849664
262144,2,10000,32768,8,1.5307328
262144,2,10000,32768,16,1.826048
262144,2,10000,32768,32,2.3752448
262144,2,10000,32768,64,3.769152
262144,2,10000,32768,128,7.0092928
262144,2,10000,32768,256,13.1884352
262144,2,10000,32768,512,27.7233662
262144,2,10000,32768,1024,65.523054
524288,1,1,1,1,100.2484482
524288,1,1,1,2,64.879289
524288,1,1,1,4,44.0661436
524288,1,1,1,8,27.7721344
524288,1,1,1,16,15.070336
524288,1,1,1,32,8.3606656
524288,1,1,1,64,4.8164672
524288,1,1,1,128,2.8887232
524288,1,1,1,256,1.898208
524288,1,1,1,512,1.3287872
524288,1,1,1,1024,1.2060416
524288,1,1,2,1,57.971814
524288,1,1,2,2,39.7404546
524288,1,1,2,4,23.6165366
524288,1,1,2,8,14.3063936
524288,1,1,2,16,7.7646336
524288,1,1,2,32,4.3867264
524288,1,1,2,64,2.6336832
524288,1,1,2,128,1.70848
524288,1,1,2,256,1.197344
524288,1,1,2,512,0.8931008
524288,1,1,2,1024,0.8106368
524288,1,1,4,1,33.9802238
524288,1,1,4,2,20.2023294
524288,1,1,4,4,12.1278144
524288,1,1,4,8,7.2221248
524288,1,1,4,16,4.1256064
524288,1,1,4,32,2.4306176
524288,1,1,4,64,1.5295424
524288,1,1,4,128,1.0425024
524288,1,1,4,256,0.8093312
524288,1,1,4,512,0.6832064
524288,1,1,4,1024,0.6306688
524288,1,1,8,1,17.3379652
524288,1,1,8,2,10.4602688
524288,1,1,8,4,6.7104704
524288,1,1,8,8,3.8791872
524288,1,1,8,16,2.3374144
524288,1,1,8,32,1.4734464
524288,1,1,8,64,1.033792
524288,1,1,8,128,0.8079104
524288,1,1,8,256,0.6739264
524288,1,1,8,512,0.63536
524288,1,1,8,1024,0.6444224
524288,1,1,16,1,9.0845888
524288,1,1,16,2,5.5403776
524288,1,1,16,4,3.461504
524288,1,1,16,8,2.1999488
524288,1,1,16,16,1.4206656
524288,1,1,16,32,0.9849344
524288,1,1,16,64,0.7680192
524288,1,1,16,128,0.6683904
524288,1,1,16,256,0.6144
524288,1,1,16,512,0.622048
524288,1,1,16,1024,0.6403392
524288,1,1,32,1,4.8837888
524288,1,1,32,2,3.0998208
524288,1,1,32,4,2.0059328
524288,1,1,32,8,1.3741184
524288,1,1,32,16,0.9763584
524288,1,1,32,32,0.7487808
524288,1,1,32,64,0.6474496
524288,1,1,32,128,0.6051264
524288,1,1,32,256,0.6307392
524288,1,1,32,512,0.6257856
524288,1,1,32,1024,0.645888
524288,1,1,64,1,2.824448
524288,1,1,64,2,1.9129216
524288,1,1,64,4,1.2962112
524288,1,1,64,8,0.9793152
524288,1,1,64,16,0.765024
524288,1,1,64,32,0.6289344
524288,1,1,64,64,0.5982336
524288,1,1,64,128,0.6143104
524288,1,1,64,256,0.6096064
524288,1,1,64,512,0.6278272
524288,1,1,64,1024,0.6616768
524288,1,1,128,1,2.7837184
524288,1,1,128,2,1.8043136
524288,1,1,128,4,1.2552064
524288,1,1,128,8,0.9359552
524288,1,1,128,16,0.7444736
524288,1,1,128,32,0.6147392
524288,1,1,128,64,0.5965696
524288,1,1,128,128,0.8748416
524288,1,1,128,256,0.5708288
524288,1,1,128,512,0.5882432
524288,1,1,128,1024,0.6473664
524288,1,1,256,1,2.7664768
524288,1,1,256,2,1.7863104
524288,1,1,256,4,1.2379328
524288,1,1,256,8,0.9124544
524288,1,1,256,16,0.7255936
524288,1,1,256,32,0.599552
524288,1,1,256,64,0.5789056
524288,1,1,256,128,0.5914112
524288,1,1,256,256,0.5870976
524288,1,1,256,512,0.6101184
524288,1,1,256,1024,0.6476992
524288,1,1,512,1,2.7716032
524288,1,1,512,2,1.7899136
524288,1,1,512,4,1.2011008
524288,1,1,512,8,0.9096512
524288,1,1,512,16,0.731904
524288,1,1,512,32,0.6355456
524288,1,1,512,64,0.607808
524288,1,1,512,128,0.5896768
524288,1,1,512,256,0.682816
524288,1,1,512,512,0.6288448
524288,1,1,512,1024,1.025952
524288,1,1,1024,1,2.7903296
524288,1,1,1024,2,1.7960384
524288,1,1,1024,4,1.2458624
524288,1,1,1024,8,0.9055168
524288,1,1,1024,16,0.72448
524288,1,1,1024,32,0.635584
524288,1,1,1024,64,0.5994176
524288,1,1,1024,128,0.5668864
524288,1,1,1024,256,0.6031808
524288,1,1,1024,512,0.9992896
524288,1,1,1024,1024,1.859488
524288,1,1,2048,1,2.777792
524288,1,1,2048,2,1.8164224
524288,1,1,2048,4,1.250016
524288,1,1,2048,8,0.8889472
524288,1,1,2048,16,0.7052928
524288,1,1,2048,32,0.5911552
524288,1,1,2048,64,0.5657728
524288,1,1,2048,128,0.6036608
524288,1,1,2048,256,0.9855104
524288,1,1,2048,512,1.7943552
524288,1,1,2048,1024,3.4821504
524288,1,1,4096,1,2.8056512
524288,1,1,4096,2,1.8557248
524288,1,1,4096,4,1.2508288
524288,1,1,4096,8,0.9372736
524288,1,1,4096,16,0.7447872
524288,1,1,4096,32,0.7139328
524288,1,1,4096,64,0.5876224
524288,1,1,4096,128,0.9756288
524288,1,1,4096,256,1.7310592
524288,1,1,4096,512,3.30208
524288,1,1,4096,1024,6.6271808
524288,1,1,8192,1,2.7893632
524288,1,1,8192,2,1.782784
524288,1,1,8192,4,1.2481664
524288,1,1,8192,8,0.9350912
524288,1,1,8192,16,0.7598272
524288,1,1,8192,32,0.6499712
524288,1,1,8192,64,0.9241792
524288,1,1,8192,128,2.031104
524288,1,1,8192,256,3.2169344
524288,1,1,8192,512,6.2709312
524288,1,1,8192,1024,12.0501504
524288,1,1,16384,1,2.831648
524288,1,1,16384,2,1.832704
524288,1,1,16384,4,1.2729728
524288,1,1,16384,8,0.9846336
524288,1,1,16384,16,0.80704
524288,1,1,16384,32,1.095264
524288,1,1,16384,64,1.706912
524288,1,1,16384,128,3.1433152
524288,1,1,16384,256,6.0772864
524288,1,1,16384,512,12.1526208
524288,1,1,16384,1024,24.2835012
524288,1,1,32768,1,2.882656
524288,1,1,32768,2,2.2074432
524288,1,1,32768,4,1.3372736
524288,1,1,32768,8,1.0489344
524288,1,1,32768,16,1.3870272
524288,1,1,32768,32,1.9250816
524288,1,1,32768,64,3.1522752
524288,1,1,32768,128,5.902432
524288,1,1,32768,256,11.7696768
524288,1,1,32768,512,23.4573054
524288,1,1,32768,1024,47.2908598
524288,1,4,1,1,104.8150024
524288,1,4,1,2,67.0428022
524288,1,4,1,4,45.5911882
524288,1,4,1,8,27.4410944
524288,1,4,1,16,15.0632896
524288,1,4,1,32,8.3558272
524288,1,4,1,64,4.8001472
524288,1,4,1,128,2.8884672
524288,1,4,1,256,1.9098112
524288,1,4,1,512,1.3514944
524288,1,4,1,1024,1.2218176
524288,1,4,2,1,57.610617
524288,1,4,2,2,40.3627578
524288,1,4,2,4,24.1111874
524288,1,4,2,8,13.9747392
524288,1,4,2,16,7.7990272
524288,1,4,2,32,4.3981248
524288,1,4,2,64,2.6341952
524288,1,4,2,128,1.6830464
524288,1,4,2,256,1.208
524288,1,4,2,512,0.9222656
524288,1,4,2,1024,0.8646272
524288,1,4,4,1,34.0066498
524288,1,4,4,2,20.2164482
524288,1,4,4,4,12.1590336
524288,1,4,4,8,7.2643328
524288,1,4,4,16,4.1428992
524288,1,4,4,32,2.4636288
524288,1,4,4,64,1.5834624
524288,1,4,4,128,1.0982656
524288,1,4,4,256,0.8041088
524288,1,4,4,512,0.6669824
524288,1,4,4,1024,0.6332416
524288,1,4,8,1,17.687149
524288,1,4,8,2,10.4848448
524288,1,4,8,4,6.3815552
524288,1,4,8,8,3.8926272
524288,1,4,8,16,2.3278464
524288,1,4,8,32,1.4793728
524288,1,4,8,64,1.00816
524288,1,4,8,128,0.794048
524288,1,4,8,256,0.6413376
524288,1,4,8,512,0.614176
524288,1,4,8,1024,0.603904
524288,1,4,16,1,9.0672064
524288,1,4,16,2,5.535968
524288,1,4,16,4,3.433312
524288,1,4,16,8,2.1535296
524288,1,4,16,16,1.3770816
524288,1,4,16,32,0.96064
524288,1,4,16,64,0.7615936
524288,1,4,16,128,0.653312
524288,1,4,16,256,0.6143808
524288,1,4,16,512,0.6303616
524288,1,4,16,1024,0.6610688
524288,1,4,32,1,4.9031616
524288,1,4,32,2,3.0701824
524288,1,4,32,4,1.996032
524288,1,4,32,8,1.3698752
524288,1,4,32,16,0.9696896
524288,1,4,32,32,0.8055744
524288,1,4,32,64,0.6353792
524288,1,4,32,128,0.6068416
524288,1,4,32,256,0.6217408
524288,1,4,32,512,0.5905984
524288,1,4,32,1024,0.604704
524288,1,4,64,1,2.8034048
524288,1,4,64,2,1.894944
524288,1,4,64,4,1.2814016
524288,1,4,64,8,0.9354688
524288,1,4,64,16,0.7853376
524288,1,4,64,32,0.5894208
524288,1,4,64,64,0.560224
524288,1,4,64,128,0.5925376
524288,1,4,64,256,0.620192
524288,1,4,64,512,0.6197824
524288,1,4,64,1024,0.6396672
524288,1,4,128,1,2.8362688
524288,1,4,128,2,1.8161472
524288,1,4,128,4,1.2023104
524288,1,4,128,8,0.9032
524288,1,4,128,16,0.7336448
524288,1,4,128,32,0.5950592
524288,1,4,128,64,0.6023424
524288,1,4,128,128,0.5863488
524288,1,4,128,256,0.6120832
524288,1,4,128,512,0.6187456
524288,1,4,128,1024,0.6387072
524288,1,4,256,1,2.7810752
524288,1,4,256,2,1.7946816
524288,1,4,256,4,1.2269696
524288,1,4,256,8,0.894976
524288,1,4,256,16,0.7247744
524288,1,4,256,32,0.6243328
524288,1,4,256,64,0.6010944
524288,1,4,256,128,0.6014208
524288,1,4,256,256,0.6118016
524288,1,4,256,512,0.6305024
524288,1,4,256,1024,0.6458304
524288,1,4,512,1,2.7664064
524288,1,4,512,2,1.7946176
524288,1,4,512,4,1.2382336
524288,1,4,512,8,0.9210048
524288,1,4,512,16,0.7335872
524288,1,4,512,32,0.6379008
524288,1,4,512,64,0.6074304
524288,1,4,512,128,0.6035072
524288,1,4,512,256,0.606272
524288,1,4,512,512,0.6220416
524288,1,4,512,1024,1.0520768
524288,1,4,1024,1,2.7751104
524288,1,4,1024,2,1.7939264
524288,1,4,1024,4,1.2165184
524288,1,4,1024,8,0.8917248
524288,1,4,1024,16,0.6993408
524288,1,4,1024,32,0.5930304
524288,1,4,1024,64,0.5922944
524288,1,4,1024,128,0.5981888
524288,1,4,1024,256,0.6267456
524288,1,4,1024,512,1.0143552
524288,1,4,1024,1024,1.8593344
524288,1,4,2048,1,2.7702592
524288,1,4,2048,2,1.7889472
524288,1,4,2048,4,1.248128
524288,1,4,2048,8,0.9181312
524288,1,4,2048,16,0.7326464
524288,1,4,2048,32,0.6288896
524288,1,4,2048,64,0.5996224
524288,1,4,2048,128,0.60144
524288,1,4,2048,256,0.9955968
524288,1,4,2048,512,1.8135424
524288,1,4,2048,1024,3.4650816
524288,1,4,4096,1,2.7988544
524288,1,4,4096,2,1.797408
524288,1,4,4096,4,1.210112
524288,1,4,4096,8,0.9075584
524288,1,4,4096,16,0.7573824
524288,1,4,4096,32,0.5963264
524288,1,4,4096,64,0.5724928
524288,1,4,4096,128,0.9603712
524288,1,4,4096,256,1.7267136
524288,1,4,4096,512,3.2271744
524288,1,4,4096,1024,6.1714048
524288,1,4,8192,1,2.7573248
524288,1,4,8192,2,1.7787712
524288,1,4,8192,4,1.2126208
524288,1,4,8192,8,0.9378688
524288,1,4,8192,16,0.8156224
524288,1,4,8192,32,0.6286592
524288,1,4,8192,64,0.9821952
524288,1,4,8192,128,1.693216
524288,1,4,8192,256,3.2226368
524288,1,4,8192,512,6.3880064
524288,1,4,8192,1024,12.59248
524288,1,4,16384,1,2.8319296
524288,1,4,16384,2,1.8956928
524288,1,4,16384,4,1.5162944
524288,1,4,16384,8,0.9535744
524288,1,4,16384,16,0.7985664
524288,1,4,16384,32,1.09968
524288,1,4,16384,64,1.692256
524288,1,4,16384,128,2.9538752
524288,1,4,16384,256,5.958048
524288,1,4,16384,512,12.4556352
524288,1,4,16384,1024,25.2054208
524288,1,4,32768,1,2.8690688
524288,1,4,32768,2,1.8924224
524288,1,4,32768,4,1.3360192
524288,1,4,32768,8,1.0748672
524288,1,4,32768,16,1.3702464
524288,1,4,32768,32,1.9258944
524288,1,4,32768,64,3.1362432
524288,1,4,32768,128,5.4927744
524288,1,4,32768,256,10.8815616
524288,1,4,32768,512,23.1785658
524288,1,4,32768,1024,48.3417784
524288,1,32,1,1,102.1891952
524288,1,32,1,2,64.0491976
524288,1,32,1,4,43.8677756
524288,1,32,1,8,27.1771774
524288,1,32,1,16,15.0384448
524288,1,32,1,32,8.754944
524288,1,32,1,64,4.8131136
524288,1,32,1,128,2.8997248
524288,1,32,1,256,1.879968
524288,1,32,1,512,1.4069888
524288,1,32,1,1024,1.176416
524288,1,32,2,1,57.6081736
524288,1,32,2,2,40.0267014
524288,1,32,2,4,23.6638152
524288,1,32,2,8,13.9852096
524288,1,32,2,16,7.770304
524288,1,32,2,32,4.395968
524288,1,32,2,64,2.6305664
524288,1,32,2,128,1.6834816
524288,1,32,2,256,1.1966272
524288,1,32,2,512,0.9214592
524288,1,32,2,1024,0.8266048
524288,1,32,4,1,33.9808258
524288,1,32,4,2,20.1848638
524288,1,32,4,4,12.0825856
524288,1,32,4,8,7.2544192
524288,1,32,4,16,4.163136
524288,1,32,4,32,2.4231616
524288,1,32,4,64,1.5894592
524288,1,32,4,128,1.0919296
524288,1,32,4,256,0.8392832
524288,1,32,4,512,0.693632
524288,1,32,4,1024,0.6315264
524288,1,32,8,1,17.3445182
524288,1,32,8,2,10.4737856
524288,1,32,8,4,6.350112
524288,1,32,8,8,3.885856
524288,1,32,8,16,2.3241408
524288,1,32,8,32,1.4394944
524288,1,32,8,64,1.0031168
524288,1,32,8,128,0.7652416
524288,1,32,8,256,0.6644736
524288,1,32,8,512,0.6246144
524288,1,32,8,1024,0.6079808
524288,1,32,16,1,9.0885312
524288,1,32,16,2,5.5514496
524288,1,32,16,4,3.47488
524288,1,32,16,8,2.2776448
524288,1,32,16,16,1.3838272
524288,1,32,16,32,0.9681664
524288,1,32,16,64,0.7396416
524288,1,32,16,128,0.6305856
524288,1,32,16,256,0.6081984
524288,1,32,16,512,0.5890496
524288,1,32,16,1024,0.6372864
524288,1,32,32,1,4.9071232
524288,1,32,32,2,3.1067264
524288,1,32,32,4,2.0139584
524288,1,32,32,8,1.3676416
524288,1,32,32,16,0.9674944
524288,1,32,32,32,0.7462464
524288,1,32,32,64,0.6393664
524288,1,32,32,128,0.6081472
524288,1,32,32,256,0.6173056
524288,1,32,32,512,0.6274944
524288,1,32,32,1024,0.6389312
524288,1,32,64,1,2.8479232
524288,1,32,64,2,1.9035264
524288,1,32,64,4,1.2939968
524288,1,32,64,8,0.9546496
524288,1,32,64,16,0.7519488
524288,1,32,64,32,0.6292928
524288,1,32,64,64,0.5995264
524288,1,32,64,128,0.6111488
524288,1,32,64,256,0.5794112
524288,1,32,64,512,0.5868352
524288,1,32,64,1024,0.6309888
524288,1,32,128,1,2.8324416
524288,1,32,128,2,1.822784
524288,1,32,128,4,1.2446272
524288,1,32,128,8,0.9312064
524288,1,32,128,16,0.7494208
524288,1,32,128,32,0.6227776
524288,1,32,128,64,0.5927232
524288,1,32,128,128,0.5788608
524288,1,32,128,256,0.5779712
524288,1,32,128,512,0.615776
524288,1,32,128,1024,0.6449472
524288,1,32,256,1,2.7908672
524288,1,32,256,2,1.7808384
524288,1,32,256,4,1.2254784
524288,1,32,256,8,0.8909184
524288,1,32,256,16,0.7306944
524288,1,32,256,32,0.6218048
524288,1,32,256,64,0.5954112
524288,1,32,256,128,0.5984768
524288,1,32,256,256,0.6435456
524288,1,32,256,512,0.630528
524288,1,32,256,1024,0.6486528
524288,1,32,512,1,2.7346368
524288,1,32,512,2,1.801632
524288,1,32,512,4,1.2434816
524288,1,32,512,8,0.9142016
524288,1,32,512,16,0.718304
524288,1,32,512,32,0.6302144
524288,1,32,512,64,0.5725184
524288,1,32,512,128,0.586112
524288,1,32,512,256,0.6113856
524288,1,32,512,512,0.6153024
524288,1,32,512,1024,0.989248
524288,1,32,1024,1,2.7212928
524288,1,32,1024,2,1.7586368
524288,1,32,1024,4,1.2123264
524288,1,32,1024,8,0.9030912
524288,1,32,1024,16,0.7140864
524288,1,32,1024,32,0.6435584
524288,1,32,1024,64,0.6041216
524288,1,32,1024,128,0.6176
524288,1,32,1024,256,0.6209984
524288,1,32,1024,512,1.0057472
524288,1,32,1024,1024,1.86016
524288,1,32,2048,1,2.7914368
524288,1,32,2048,2,1.8136704
524288,1,32,2048,4,1.2161792
524288,1,32,2048,8,0.8993664
524288,1,32,2048,16,0.7205312
524288,1,32,2048,32,0.6449792
524288,1,32,2048,64,0.60288
524288,1,32,2048,128,0.57664
524288,1,32,2048,256,0.9258368
524288,1,32,2048,512,1.6823616
524288,1,32,2048,1024,3.3003584
524288,1,32,4096,1,2.748256
524288,1,32,4096,2,1.7721344
524288,1,32,4096,4,1.215008
524288,1,32,4096,8,0.9157824
524288,1,32,4096,16,0.7387328
524288,1,32,4096,32,0.6100608
524288,1,32,4096,64,0.560064
524288,1,32,4096,128,0.9581312
524288,1,32,4096,256,1.7297856
524288,1,32,4096,512,3.300064
524288,1,32,4096,1024,6.6160192
